system_id,label,family,weights,role,corpus,n_pages,n_failed,char_accuracy,word_accuracy,fidelity,integrity,efficiency,cer_page,cer_page_lo,cer_page_hi,wer_page,wer_page_lo,wer_page_hi,glyph_f1,punct_kept,caps_kept,numeral_f1,line_recall,real_word_share,efficiency_speed,efficiency_hardware,efficiency_price,s_per_page,hardware_class,price_usd_per_page,price_basis,wh_per_page,wh_basis
qwen3-vl-4b,Qwen3-VL 4B,vlm_open_local,open,field,abp,34,0,0.10835606991874791,0.03325759140673412,0.37362920029414054,0.23655913978494628,0.3881585342648884,0.8916439300812521,0.8230376832138241,0.9456073122286117,0.9667424085932659,0.9415668496529626,0.9850765114512335,0.020440251572327046,0.1924473493100944,0.908,0.23655913978494628,0.33404482390608325,0.3767313019390582,0.026317068529776777,0.5,1.0,88.58615724299992,gpu_24gb,0.0008342342249250988,electricity,2.032734466191761,measured (GPU board power)
qwen3-vl-4b,Qwen3-VL 4B,vlm_open_local,open,field,forst,22,1,0.03234449017628327,0.0073549441569055185,0.5219057758850146,0.12794612794612795,0.4280665441988455,0.9676555098237167,0.9188095264482692,0.9999204715169864,0.9926450558430945,0.9820230030508563,0.9997202577563528,,0.08996539792387544,0.9538461538461538,0.12794612794612795,0.15795868772782504,0.6122931442080378,0.10613308839769098,0.5,1.0,61.33859489250017,gpu_24gb,0.0008342342249250988,electricity,2.032734466191761,measured (GPU board power)
qwen3-vl-4b,Qwen3-VL 4B,vlm_open_local,open,field,humboldt,20,0,0.06816288958050232,0.015056118258965245,0.5359352899575672,0.24884792626728114,0.38821003632427015,0.9318371104194977,0.8683309099036984,0.9733044384059356,0.9849438817410348,0.954494229655992,1.0,,0.13437057991513437,0.9375,0.24884792626728114,0.19072164948453607,0.7202572347266881,0.026420072648540294,0.5,1.0,88.54414623150001,gpu_24gb,0.0008342342249250988,electricity,2.032734466191761,measured (GPU board power)
qwen3-vl-4b,Qwen3-VL 4B,vlm_open_local,open,field,laubmann,10,0,0.2984391124871001,0.10082644628099169,0.6752167948346821,0.4693140794223827,0.49090728363467084,0.7015608875128999,0.5468349782132497,0.8653152844019165,0.8991735537190083,0.8265996893894446,0.9720651500249256,,0.41201716738197425,0.9384164222873901,0.4693140794223827,0.6584615384615384,0.6134686346863468,0.2318145672693417,0.5,1.0,34.38514542650002,gpu_24gb,0.0008342342249250988,electricity,2.032734466191761,measured (GPU board power)
qwen3-vl-8b,Qwen3-VL 8B,vlm_open_local,open,field,abp,34,0,0.22483734596588012,0.08035529849204714,0.4432226114451525,0.365482233502538,0.375,0.7751626540341199,0.685564288441985,0.8553165259671657,0.9196447015079529,0.8823219698476001,0.952701085102906,0.07129455909943715,0.3405954974582426,0.9177777777777778,0.365482233502538,0.5560298826040555,0.4918032786885246,0.0,0.5,1.0,141.9330599345003,gpu_24gb,0.0008561094294398796,electricity,2.0860366214422013,measured (GPU board power)
qwen3-vl-8b,Qwen3-VL 8B,vlm_open_local,open,field,forst,22,1,0.13442572027646194,0.062108417324979515,0.5852977220299884,0.1895424836601307,0.4600657396242843,0.8655742797235381,0.7687491300510036,0.9532203076045076,0.9378915826750205,0.8819780853149781,0.9837330294649826,,0.20184544405997693,0.96875,0.1895424836601307,0.3487241798298906,0.6622448979591836,0.17013147924856864,0.5,1.0,45.681151365515404,gpu_24gb,0.0008561094294398796,electricity,2.0860366214422013,measured (GPU board power)
qwen3-vl-8b,Qwen3-VL 8B,vlm_open_local,open,field,humboldt,20,0,0.1435584973480033,0.03613468382151652,0.6054137523844128,0.23826714801444043,0.375,0.8564415026519967,0.766858491763778,0.9229968277123257,0.9638653161784835,0.9177756021990662,0.9893039881322705,,0.24752475247524752,0.963302752293578,0.23826714801444043,0.3316151202749141,0.7089552238805971,0.0,0.5,1.0,145.1754314180007,gpu_24gb,0.0008561094294398796,electricity,2.0860366214422013,measured (GPU board power)
qwen3-vl-8b,Qwen3-VL 8B,vlm_open_local,open,field,laubmann,10,0,0.5735294117647058,0.30661157024793384,0.7830224996748603,0.655072463768116,0.5036564515052222,0.4264705882352941,0.33413992389750913,0.5769698475072121,0.6933884297520662,0.6185434881520006,0.7839547543892824,,0.5951359084406295,0.9709090909090909,0.655072463768116,0.8584615384615385,0.7343336275375111,0.2573129030104443,0.5,1.0,30.575544086999997,gpu_24gb,0.0008561094294398796,electricity,2.0860366214422013,measured (GPU board power)
qwen3-vl-32b,Qwen3-VL 32B,vlm_open_local,open,field,abp,34,0,0.30752855815069113,0.09832679198512706,0.4739579592520769,0.40930232558139534,0.45337673560384356,0.6924714418493089,0.6031263165375761,0.7776370737402423,0.9016732080148729,0.8637831933818609,0.9331301755197914,0.17094017094017094,0.3790849673202614,0.8718487394957983,0.40930232558139534,0.608324439701174,0.5085490962383976,0.337354656399374,0.2,0.9387976296166262,21.149041392500067,gpu_80gb,0.0015261847552131894,electricity,3.7187737700126444,measured (GPU board power)
qwen3-vl-32b,Qwen3-VL 32B,vlm_open_local,open,field,forst,22,0,0.27556884367476897,0.13048215745028602,0.6216814603079084,0.4524421593830334,0.44727160083052603,0.724431156325231,0.6181048863804295,0.8320578604595804,0.869517842549714,0.807628215656924,0.9263961499261034,,0.29988465974625145,0.9434782608695652,0.4524421593830334,0.4848116646415553,0.6827272727272727,0.32514438685273894,0.2,0.9387976296166262,22.372330493999925,gpu_80gb,0.0015261847552131894,electricity,3.7187737700126444,measured (GPU board power)
qwen3-vl-32b,Qwen3-VL 32B,vlm_open_local,open,field,humboldt,20,0,0.21049401656949984,0.04106214070626879,0.6112321485604781,0.2912621359223301,0.5175096922056838,0.7895059834305002,0.6648777411004703,0.8729726096788494,0.9589378592937312,0.9105248929153444,0.9841541594959853,,0.31117397454031115,0.9112903225806451,0.2912621359223301,0.41924398625429554,0.7613997879109226,0.4656205696030544,0.2,0.9387976296166262,11.715446923000172,gpu_80gb,0.0015261847552131894,electricity,3.7187737700126444,measured (GPU board power)
qwen3-vl-32b,Qwen3-VL 32B,vlm_open_local,open,field,laubmann,10,0,0.6130030959752322,0.3954545454545455,0.7718182334471876,0.5906040268456376,0.44566478876443616,0.38699690402476783,0.2817482493051265,0.5478642928847144,0.6045454545454545,0.5281165227956511,0.7085514520442934,,0.5965665236051502,0.947069943289225,0.5906040268456376,0.8523076923076923,0.794341675734494,0.3219307627205592,0.2,0.9387976296166262,22.705887124499995,gpu_80gb,0.0015261847552131894,electricity,3.7187737700126444,measured (GPU board power)
nanonets-ocr2-3b,Nanonets-OCR2 3B,vlm_open_local,open,field,abp,34,0,0.37768716457290197,0.09398884527990081,0.4290132263988473,0.2857142857142857,0.6815803155626621,0.622312835427098,0.5539288143293096,0.6949131016114615,0.9060111547200992,0.874255540166205,0.9347896304807644,0.0,0.3514887436456064,0.9355509355509355,0.2857142857142857,0.6072572038420491,0.5872063968015993,0.46316063112532413,0.8,1.0,11.848919194500013,gpu_8gb,0.00039608911056147265,electricity,0.9651294116994946,measured (GPU board power)
nanonets-ocr2-3b,Nanonets-OCR2 3B,vlm_open_local,open,field,forst,22,0,0.1566746913100877,0.03323345137564693,0.5474682814302191,0.3072625698324022,0.5921093949654148,0.8433253086899123,0.7776512313335847,0.9131468290418496,0.9667665486243531,0.939083382633716,0.9891905396662677,,0.16493656286043828,0.9299999999999999,0.3072625698324022,0.2891859052247874,0.7016011644832606,0.2842187899308297,0.8,1.0,27.01235322711608,gpu_8gb,0.00039608911056147265,electricity,0.9651294116994946,measured (GPU board power)
nanonets-ocr2-3b,Nanonets-OCR2 3B,vlm_open_local,open,field,humboldt,20,0,0.12032612983825008,0.033397207774432,0.5756718528995757,0.3191489361702128,0.5239180982746909,0.8796738701617499,0.7866360001763123,0.9473592903923711,0.966602792225568,0.9260117720328206,0.9882002944282696,,0.15134370579915135,1.0,0.3191489361702128,0.22852233676975944,0.7163461538461539,0.14783619654938196,0.8,1.0,50.62063711300004,gpu_8gb,0.00039608911056147265,electricity,0.9651294116994946,measured (GPU board power)
nanonets-ocr2-3b,Nanonets-OCR2 3B,vlm_open_local,open,field,laubmann,10,0,0.4525928792569659,0.20743801652892557,0.7917591633367865,0.7120743034055727,0.590557189138234,0.5474071207430341,0.39058648581991895,0.7307589019387959,0.7925619834710744,0.7057519624216431,0.8848463925905963,,0.6237482117310443,0.9597701149425287,0.7120743034055727,0.7846153846153846,0.8088495575221238,0.281114378276468,0.8,1.0,27.401304788999994,gpu_8gb,0.00039608911056147265,electricity,0.9651294116994946,measured (GPU board power)
internvl3.5-8b,InternVL3.5 8B,vlm_open_local,open,field,abp,34,0,0.040805924504542346,0.006197066721751687,0.32435787876355276,0.10526315789473684,0.3649008596713259,0.9591940754954577,0.9197743716050113,0.9896193556778774,0.9938029332782483,0.98751378545324,0.9980115210251561,0.001713796058269066,0.07552650689905592,0.8958333333333334,0.10526315789473684,0.11846318036286019,0.5545454545454546,0.0,0.5,0.9596034386853037,104.05981505799991,gpu_24gb,0.0013218728538343257,electricity,3.220937753007616,measured (GPU board power)
internvl3.5-8b,InternVL3.5 8B,vlm_open_local,open,field,forst,22,3,0.018676710413916275,0.0038136747480250754,0.505767012687428,0.00816326530612245,0.42009518661483947,0.9813232895860837,0.955505023946159,0.9988887605374809,0.9961863252519749,0.9885972161461123,1.0,,0.011534025374855825,1.0,0.00816326530612245,0.02187120291616039,0.7222222222222222,0.11038865388702712,0.5,0.9596034386853037,60.14820790649992,gpu_24gb,0.0013218728538343257,electricity,3.220937753007616,measured (GPU board power)
internvl3.5-8b,InternVL3.5 8B,vlm_open_local,open,field,humboldt,20,0,0.10160873186341124,0.012318642211880615,0.5227677145594744,0.2628571428571428,0.3848814757213692,0.8983912681365888,0.826228525138483,0.9666087288662609,0.9876813577881194,0.9646247798705824,0.9984750482748195,,0.07779349363507779,0.967741935483871,0.2628571428571428,0.13402061855670103,0.5909090909090909,0.03996123210008662,0.5,0.9596034386853037,83.1912281455001,gpu_24gb,0.0013218728538343257,electricity,3.220937753007616,measured (GPU board power)
internvl3.5-8b,InternVL3.5 8B,vlm_open_local,open,field,laubmann,10,0,0.07559339525283792,0.010330578512396715,0.5307920581525731,0.3020408163265306,0.49272482025087116,0.9244066047471621,0.813940194966523,1.0,0.9896694214876033,0.9652914634929692,1.0,,0.13590844062947066,0.9256756756756757,0.3020408163265306,0.23692307692307693,0.6873706004140787,0.2556479211590904,0.5,0.9596034386853037,30.810883912999998,gpu_24gb,0.0013218728538343257,electricity,3.220937753007616,measured (GPU board power)
pp-ocrv5,PP-OCRv5,ocr_pipeline,open,field,abp,34,0,0.24018828890954336,0.01941747572815533,0.3472005028507987,0.07272727272727272,0.9863931731933699,0.7598117110904566,0.7178496900558394,0.8042639241808963,0.9805825242718447,0.9713001040933614,0.9871104807608241,0.001725625539257981,0.14088598402323893,0.898989898989899,0.07272727272727272,0.35218783351120597,0.4049665711556829,0.97278634638674,1.0,1.0,1.1335150929999998,cpu,8.470445475689769e-06,electricity,0.020639487026534523,measured (GPU board power)
pp-ocrv5,PP-OCRv5,ocr_pipeline,open,field,forst,22,0,0.2736662266055758,0.013892672296377029,0.5023120959122991,0.2817679558011049,1.0,0.7263337733944242,0.6917703318191847,0.7625332636221821,0.986107327703623,0.9773079689971741,0.9940176813581716,,0.20645905420991925,0.7981651376146789,0.2817679558011049,0.39125151883353587,0.39228007181328545,1.0,1.0,1.0,0.8112612199999916,cpu,8.470445475689769e-06,electricity,0.020639487026534523,measured (GPU board power)
pp-ocrv5,PP-OCRv5,ocr_pipeline,open,field,humboldt,20,0,0.3021084469381493,0.028196003284971294,0.5945724106089365,0.3261802575107296,0.9878566689579643,0.6978915530618507,0.6366739548424994,0.734294771111755,0.9718039967150287,0.9531310270248035,0.9842342771833619,,0.27722772277227725,0.9119170984455959,0.3261802575107296,0.42955326460481097,0.5834146341463414,0.9757133379159286,1.0,1.0,1.1183386235000015,cpu,8.470445475689769e-06,electricity,0.020639487026534523,measured (GPU board power)
pp-ocrv5,PP-OCRv5,ocr_pipeline,open,field,laubmann,10,0,0.4651057791537667,0.027685950413223193,0.6697803584953295,0.21789883268482488,1.0,0.5348942208462333,0.5072918893119107,0.5619715897627882,0.9723140495867768,0.9620381702244736,0.9805500782217587,,0.49642346208869814,0.8431372549019608,0.21789883268482488,0.8830769230769231,0.4823717948717949,1.0,1.0,1.0,0.8193783730000064,cpu,8.470445475689769e-06,electricity,0.020639487026534523,measured (GPU board power)
